YEAR,MO,DY,Temprature,Humidity,Rainfall,Wind
2025,3,10,28.58,4.81,0,4.18
2025,3,11,29.33,6.3,0,3.29
2025,3,12,30.11,6.55,0,2.05
2025,3,13,29.41,6.48,0,3.34
2025,3,14,28.33,6.07,0,3.4
2025,3,15,28.33,6.71,0,2.81
2025,3,16,28.04,6.52,0,3.06
2025,3,17,26.5,6.03,0,3.29
2025,3,18,27.75,5.14,0,3.15
2025,3,19,27.49,5.99,0,3.04
2025,3,20,26.7,5.57,0,3.5
2025,3,21,25.62,7,0,3.33
2025,3,22,26.58,5.57,0,2.41
2025,3,23,28.41,4.33,0,2.19
2025,3,24,29.32,4.54,0,2.33
2025,3,25,29.17,4.91,0,2.45
2025,3,26,29.35,7.01,0,2.53
2025,3,27,26.79,9.24,0,3.44
2025,3,28,28.51,6.97,0,2.46
2025,3,29,30.09,4.05,0,3.32
2025,3,30,30.64,4.81,0,3.15
2025,3,31,31.9,4.98,0,3.01
2025,4,1,32.29,5.77,0,1.38
2025,4,2,31.44,8.2,1,2.29
2025,4,3,29.49,10.76,1.26,2.08
2025,4,4,29.26,10.56,0.01,2.27
2025,4,5,31.04,6.99,0,2.19
2025,4,6,32.02,6.28,0,2.21
2025,4,7,32.25,6.19,0,2.42
2025,4,8,33.1,6.01,0,2.33
2025,4,9,33,6.28,0,2.8
2025,4,10,30.79,8.84,0,3.26
2025,4,11,29.38,8.89,0.09,3.68
2025,4,12,28.36,10.52,0,3.58
2025,4,13,29.54,10.1,0,3
2025,4,14,30.7,8.02,0,3.36
2025,4,15,31.19,7.99,0,3.25
2025,4,16,31.71,8.69,0,3.31
2025,4,17,30.96,10.46,0,3.37
2025,4,18,31.29,9.91,0,3.29
2025,4,19,30.55,10.37,0,3.43
2025,4,20,30.21,9.53,0,3.27
2025,4,21,30.87,9.5,0,3.02
2025,4,22,32.26,7.59,0,2.78
2025,4,23,33.53,6.78,0,2.47
